,month_name,year,query_count,query_text,month
39926,December,2020,13,Employees,12
39927,December,2020,13,general sessions court,12
39928,December,2020,13,pay stub,12
39929,December,2020,13,start service,12
39930,December,2020,13,tags,12
39931,December,2020,13,traffic school,12
39932,December,2020,13,Vehicle registration,12
39933,December,2020,13,Short term rental,12
39934,December,2020,13,Sidewalks,12
39935,December,2020,13,sign permit,12
39936,December,2020,13,Std,12
39937,December,2020,13,pension plan,12
39938,December,2020,13,Pickleball,12
39939,December,2020,12,Parcel,12
39940,December,2020,12,jury duty,12
39941,December,2020,12,inmate commissary,12
39942,December,2020,12,minutes,12
39943,December,2020,12,police auction,12
39944,December,2020,12,golf,12
39945,December,2020,12,lifeguard,12
39946,December,2020,12,East Bank,12
39947,December,2020,12,death certificates,12
39948,December,2020,12,Council minutes,12
39949,December,2020,12,Criminal court case search,12
39950,December,2020,12,BL2020-490,12
39951,December,2020,12,zoning board,12
39952,December,2020,12,pension self service,12
39953,December,2020,12,stormwater,12
39954,December,2020,12,strp,12
39955,December,2020,12,Sheriff,12
39956,December,2020,12,sex offenders,12
39957,December,2020,12,oracle,12
39958,December,2020,12,wanted,12
39959,December,2020,12,ordinance,12
39960,December,2020,12,Michael R. McCord,12
39961,December,2020,12,mdha,12
39962,December,2020,12,metro Nashville network,12
39963,December,2020,11,Bill,12
39964,December,2020,11,Bereavement,12
39965,December,2020,11,agenda,12
39966,December,2020,11,eap,12
39967,December,2020,11,Crash reports,12
39968,December,2020,11,Employee benefits,12
39969,December,2020,11,charter,12
39970,December,2020,11,business tax,12
39971,December,2020,11,Codes violations,12
39972,December,2020,11,Child support,12
39973,December,2020,11,Lentz,12
39974,December,2020,11,gis map,12
39975,December,2020,11,mask,12
39976,December,2020,11,eviction,12
39977,December,2020,11,inspection,12
39978,December,2020,11,property tax bill,12
39979,December,2020,11,reports,12
39980,December,2020,11,snap,12
39981,December,2020,11,small business,12
39982,December,2020,11,small claims court,12
39983,December,2020,11,ordinances,12
39984,December,2020,11,Rule of 8,12
39985,December,2020,11,Traffic Tickets,12
39986,December,2020,11,Phone number,12
39987,December,2020,11,zoning map,12
39988,December,2020,11,rfq,12
39989,December,2020,10,Metro water services,12
39990,December,2020,10,mortgage assistance,12
39991,December,2020,10,open bids,12
39992,December,2020,10,Kronos,12
39993,December,2020,10,OV-UZO,12
39994,December,2020,10,Log in,12
39995,December,2020,10,immigration,12
39996,December,2020,10,Human resource,12
39997,December,2020,10,Help with rent,12
39998,December,2020,10,GIS MAPS,12
39999,December,2020,10,Media release,12
40000,December,2020,10,landlord registration,12
40001,December,2020,10,Covid 19,12
40002,December,2020,10,covid vaccination,12
40003,December,2020,10,Citizen's information notice,12
40004,December,2020,10,brush pick up,12
40005,December,2020,10,book AND 332,12
40006,December,2020,10,covid vaccines,12
40007,December,2020,10,commercial building permits,12
40008,December,2020,10,Court records,12
40009,December,2020,10,accident,12
40010,December,2020,10,Active dispatch,12
40011,December,2020,10,Birth certificates,12
40012,December,2020,10,Bulk item pickup,12
40013,December,2020,10,bl2017-581,12
40014,December,2020,10,benefit board,12
40015,December,2020,10,20-0740896,12
40016,December,2020,10,720 form,12
40017,December,2020,10,ALARM REGISTRATION,12
40018,December,2020,10,rent help,12
40019,December,2020,10,report accident,12
40020,December,2020,10,ZONING ORDINANCE,12
40021,December,2020,10,zoning oridances,12
40022,December,2020,10,planning commission,12
40023,December,2020,10,Rs2020-657,12
40024,December,2020,10,shed,12
40025,December,2020,10,site plan,12
40026,December,2020,10,use and occupancy permit,12
40027,December,2020,10,Notary public,12
40028,December,2020,10,notice of completion,12
40029,December,2020,10,Two rivers mansion,12
40030,December,2020,10,tattoo,12
40031,December,2020,10,Recycling schedule,12
40032,December,2020,10,short term rental permit,12
40033,December,2020,10,Metro police,12
40034,December,2020,10,press conference,12
40035,December,2020,9,2632 grandview av,12
40036,December,2020,9,2007sp-037-002/95p-025-007,12
40037,December,2020,9,185 2nd ave n,12
40038,December,2020,9,ashland city,12
40039,December,2020,9,bulk pickup,12
40040,December,2020,9,calculator,12
40041,December,2020,9,bob,12
40042,December,2020,9,Bombing,12
40043,December,2020,9,billing,12
40044,December,2020,9,arrest,12
40045,December,2020,9,Donald Patrick Mcglother,12
40046,December,2020,9,davidson county,12
40047,December,2020,9,"December 29, 2020 deaths",12
40048,December,2020,9,ebt,12
40049,December,2020,9,E permit,12
40050,December,2020,9,Bomb,12
40051,December,2020,9,CARES,12
40052,December,2020,9,Car accident report,12
40053,December,2020,9,Christmas tree 2020,12
40054,December,2020,9,cjis it,12
40055,December,2020,9,"Chisholm, kim",12
40056,December,2020,9,lien,12
40057,December,2020,9,Legislation,12
40058,December,2020,9,"Historic landmark property meeting 12/16/2020, 2:00 PM",12
40059,December,2020,9,Mac,12
40060,December,2020,9,health permit,12
40061,December,2020,9,emissions testing,12
40062,December,2020,9,EPAV,12
40063,December,2020,9,Payslip,12
40064,December,2020,9,Landlord,12
40065,December,2020,9,METROPOLITAN ACTION COMMISSION,12
40066,December,2020,9,Interactive maps,12
40067,December,2020,9,mapping gis,12
40068,December,2020,9,longevity,12
40069,December,2020,9,quarantine,12
40070,January,2021,59,water quality,1
40071,December,2020,9,self service portal,12
40072,December,2020,9,ronald.talley@nashville.gov,12
40073,December,2020,9,Utilities,12
40074,December,2020,9,Self Permit,12
40075,December,2020,9,Transportation,12
40076,December,2020,9,physician,12
40077,December,2020,9,park police,12
40078,December,2020,9,real estate taxes,12
40079,December,2020,9,real property,12
40080,December,2020,9,public record,12
40081,December,2020,8,notary renewal,12
40082,December,2020,8,lisa butler,12
40083,December,2020,8,Owner driver report form,12
40084,December,2020,8,Johnny fisher,12
40085,December,2020,8,engineering,12
40086,December,2020,8,Employee,12
40087,December,2020,8,Human services,12
40088,December,2020,8,executive order,12
40089,December,2020,8,File police report,12
40090,December,2020,8,martin,12
40091,December,2020,8,health policy plan,12
40092,December,2020,8,housing codes,12
40093,December,2020,8,Food stamps,12
40094,December,2020,8,crash,12
40095,December,2020,8,criminal courts,12
40096,December,2020,8,copy of police report,12
40097,December,2020,8,civil service commission,12
40098,December,2020,8,calendar,12
40099,December,2020,8,east nashville,12
40100,December,2020,8,COVID 19 VACCINE,12
40101,December,2020,8,election commission,12
40102,December,2020,8,drivers license,12
40103,December,2020,8,active incidents,12
40104,December,2020,8,Application for gas bill,12
40105,December,2020,8,budget,12
40106,December,2020,8,BL2017-894,12
40107,December,2020,8,2020-538,12
40108,December,2020,8,20-736811,12
40109,December,2020,8,accidents,12
40110,December,2020,8,proptery tax,12
40111,December,2020,8,public library,12
40112,December,2020,8,Red Nissan sentra,12
40113,December,2020,8,Request forms,12
40114,December,2020,8,police records,12
40115,December,2020,8,population,12
40116,December,2020,8,Traffic,12
40117,December,2020,8,water flow test,12
40118,December,2020,8,Sanitation,12
40119,December,2020,8,Notary application,12
40120,December,2020,8,noise ordinance,12
40121,December,2020,8,Traffic accident report,12
40122,December,2020,8,recycling centers,12
40123,December,2020,8,metro school jobs,12
40124,December,2020,8,metro clerk,12
40125,December,2020,8,metro codes,12
40126,December,2020,8,Metro council agenda,12
40127,December,2020,8,media,12
40128,December,2020,8,Mattress,12
40129,December,2020,8,Mayor cooper,12
40130,December,2020,7,98178,12
40131,December,2020,7,"6113 Baypointe Dr Hermitage, TN  37076 United States",12
40132,December,2020,7,2nd chance,12
40133,December,2020,7,2006 24th street,12
40134,December,2020,7,bookings,12
40135,December,2020,7,caldwell,12
40136,December,2020,7,BL2018-1323,12
40137,December,2020,7,building inspection,12
40138,December,2020,7,animal adoption,12
40139,December,2020,7,Acción commission,12
40140,December,2020,7,animal shelter,12
40141,December,2020,7,approved soils engineers,12
40142,December,2020,7,convenience centers,12
40143,December,2020,7,death,12
40144,December,2020,7,Darius banks,12
40145,December,2020,7,Curby,12
40146,December,2020,7,covid heat map,12
40147,December,2020,7,covid restrictions,12
40148,December,2020,7,dba,12
40149,December,2020,7,fences,12
40150,December,2020,7,Employee self serve,12
40151,December,2020,7,capital improvement plan 2020,12
40152,December,2020,7,codes administration,12
40153,December,2020,7,Cancel service,12
40154,December,2020,7,Check balance on water bill,12
40155,December,2020,7,check stub,12
40156,December,2020,7,complaint,12
40157,December,2020,7,clerk and master,12
40158,December,2020,7,Covid testing sites,12
40159,December,2020,7,christian thompson,12
40160,December,2020,7,isupplier login,12
40161,December,2020,7,its,12
40162,December,2020,7,Horizontal property regime,12
40163,December,2020,7,metro employees salaries,12
40164,December,2020,7,metro maps,12
40165,December,2020,7,health,12
40166,December,2020,7,Fingerprint,12
40167,December,2020,7,food truck,12
40168,December,2020,7,Does putting a roof on an existing deck need a permit,12
40169,December,2020,7,dog licensing,12
40170,December,2020,7,East Bank RFP,12
40171,December,2020,7,east bank rfq,12
40172,December,2020,7,Gift cards,12
40173,December,2020,7,fax number,12
40174,December,2020,7,historic zoning,12
40175,December,2020,7,Honeycutt,12
40176,December,2020,7,Emt,12
40177,December,2020,7,employee pay,12
40178,January,2021,543,covid vaccine,1
40179,January,2021,531,payroll,1
40180,January,2021,334,Vaccine,1
40181,January,2021,319,Christmas Tree-cycling,1
40182,January,2021,215,ESS,1
40183,January,2021,191,codes,1
40184,January,2021,182,police,1
40185,January,2021,165,property tax,1
40186,January,2021,159,Christmas tree,1
40187,January,2021,156,isupplier,1
40188,January,2021,147,employee self service,1
40189,January,2021,140,Property taxes,1
40190,January,2021,140,Police report,1
40191,January,2021,130,Covid,1
40192,January,2021,128,Tax liens,1
40193,January,2021,123,human resources,1
40194,January,2021,121,Maps,1
40195,January,2021,116,business license,1
40196,January,2021,113,recycling,1
40197,January,2021,113,Water,1
40198,January,2021,112,public works,1
40199,January,2021,108,jobs,1
40200,January,2021,103,birth certificate,1
40201,January,2021,99,Tax lien,1
40202,January,2021,97,Standby list,1
40203,January,2021,96,notary,1
40204,January,2021,95,holidays,1
40205,January,2021,94,Zoning,1
40206,January,2021,93,property maps,1
40207,January,2021,92,property,1
40208,January,2021,91,ebid,1
40209,January,2021,89,GIS,1
40210,January,2021,88,warrants,1
40211,January,2021,83,curfew,1
40212,January,2021,78,Accident report,1
40213,January,2021,76,procurement,1
40214,January,2021,70,Covid 19 vaccine,1
40215,January,2021,68,employment,1
40216,January,2021,67,Covid Vaccination,1
40217,January,2021,66,Civil service rules,1
40218,January,2021,66,finance,1
40219,January,2021,66,Standby,1
40220,January,2021,65,holiday,1
40221,January,2021,65,Permits,1
40222,January,2021,64,police reports,1
40223,January,2021,63,assessor of property/webpro,1
40224,January,2021,63,COVID-19 Vaccine,1
40225,January,2021,63,register of deeds,1
40226,January,2021,62,health department,1
40227,January,2021,61,certificate of occupancy,1
40228,January,2021,61,trash,1
40229,January,2021,61,trustee,1
40230,January,2021,59,building permits,1
40231,January,2021,58,salaries,1
40232,January,2021,56,Vaccine standby list,1
40233,January,2021,55,bids,1
40234,January,2021,54,Marriage license,1
40235,January,2021,53,metro water,1
40236,January,2021,53,Pay bill,1
40237,January,2021,53,simple search,1
40238,January,2021,52,Passport,1
40239,January,2021,52,inmate search,1
40240,January,2021,52,recycle,1
40241,January,2021,51,Application,1
40242,January,2021,50,COVID vaccines,1
40243,January,2021,50,e permits,1
40244,January,2021,50,HR,1
40245,January,2021,50,Salary,1
40246,January,2021,49,planning,1
40247,January,2021,49,Search Nashville.gov,1
40248,January,2021,46,Covid Vaccinations,1
40249,January,2021,46,property tax records,1
40250,January,2021,46,taxes,1
40251,January,2021,45,webpro,1
40252,January,2021,44,email,1
40253,January,2021,43,animal control,1
40254,January,2021,43,permit,1
40255,January,2021,43,Vaccination,1
40256,January,2021,43,property assessor,1
40257,January,2021,41,building permit,1
40258,January,2021,41,Civil service,1
40259,January,2021,41,Divorce,1
40260,January,2021,41,library,1
40261,January,2021,41,Vaccine standby,1
40262,January,2021,40,criminal court clerk,1
40263,January,2021,40,Owner driver report,1
40264,January,2021,40,purchasing,1
40265,January,2021,39,DMV,1
40266,January,2021,39,media releases,1
40267,January,2021,39,warrant,1
40268,January,2021,38,Careers,1
40269,January,2021,38,benefits,1
40270,January,2021,38,pension,1
40271,January,2021,38,police department,1
40272,January,2021,37,arrests,1
40273,January,2021,37,Accident Reports,1
40274,January,2021,37,epermits,1
40275,January,2021,37,im,1
40276,January,2021,37,tax assessor,1
40277,January,2021,36,County clerk,1
40278,January,2021,36,parcel viewer,1
40279,January,2021,36,Trash pick up,1
40280,January,2021,36,property search,1
40281,January,2021,35,Metro holidays,1
40282,January,2021,35,mapping,1
40283,January,2021,34,CAFR,1
40284,January,2021,34,covid19vaccinestandby@nashville.gov,1
40285,January,2021,34,directory,1
40286,January,2021,34,Report,1
40287,January,2021,34,unemployment,1
40288,January,2021,34,vaccines,1
40289,January,2021,33,covid vaccine sign up,1
40290,January,2021,33,pay property tax,1
40291,January,2021,33,stormwater,1
40292,January,2021,32,Forms,1
40293,January,2021,32,Rental assistance,1
40294,January,2021,31,Crash report,1
40295,January,2021,31,dental,1
40296,January,2021,31,rent assistance,1
40297,January,2021,31,staff directory,1
40298,January,2021,31,Trash pickup,1
40299,January,2021,30,Covid testing,1
40300,January,2021,30,marriage,1
40301,January,2021,30,Incident report,1
40302,January,2021,30,self service,1
40303,January,2021,29,ccc,1
40304,January,2021,29,crime,1
40305,January,2021,29,covid 19,1
40306,January,2021,29,Parthenon,1
40307,January,2021,29,retirement,1
40308,January,2021,29,w2,1
40309,January,2021,29,Water bill,1
40310,January,2021,28,e-permits,1
40311,January,2021,28,Mugshots,1
40312,January,2021,28,records,1
40313,January,2021,28,vital records,1
40314,January,2021,27,auction,1
40315,January,2021,27,contract search,1
40316,January,2021,27,Fire department,1
40317,January,2021,27,health,1
40318,January,2021,27,Nashville,1
40319,January,2021,27,inmate locator,1
40320,January,2021,27,jail,1
40321,January,2021,27,Pay plan,1
40322,January,2021,27,pension calculator,1
40323,January,2021,27,property map,1
40324,January,2021,27,tag renewal,1
40325,January,2021,26,Fire,1
40326,January,2021,26,Covid standby,1
40327,January,2021,26,Courts,1
40328,January,2021,26,Dogs,1
40329,January,2021,26,planning commission,1
40330,January,2021,26,sign permit,1
40331,January,2021,26,sex offenders,1
40332,January,2021,25,Covid standby list,1
40333,January,2021,25,Pay,1
40334,January,2021,25,parks,1
40335,January,2021,24,map,1
40336,January,2021,24,Wic,1
40337,January,2021,23,case number,1
40338,January,2021,23,Christmas tree recycling,1
40339,January,2021,23,covid-19,1
40340,January,2021,23,education,1
40341,January,2021,23,districts,1
40342,January,2021,23,epermit,1
40343,January,2021,23,pay property taxes,1
40344,January,2021,23,short term rental,1
40345,January,2021,23,stand by list,1
40346,January,2021,23,tax,1
40347,January,2021,22,christmas tree 2020,1
40348,January,2021,22,bulk item removal,1
40349,January,2021,22,assistance for families,1
40350,January,2021,22,crime map,1
40351,January,2021,22,r12,1
40352,January,2021,22,Zoning map,1
40353,January,2021,21,annual enrollment,1
40354,January,2021,21,building codes,1
40355,January,2021,21,COVID19VaccineStandby,1
40356,January,2021,21,health policy plan,1
40357,January,2021,21,Pay scale,1
40358,January,2021,21,Property records,1
40359,January,2021,21,public records,1
40360,January,2021,20,central records,1
40361,January,2021,20,bid,1
40362,January,2021,20,Health Dept,1
40363,January,2021,20,Covid Vaccine standby,1
40364,January,2021,20,criminal records,1
40365,January,2021,20,pay water bill,1
40366,January,2021,20,liens,1
40367,January,2021,20,job,1
40368,January,2021,19,Active dispatch,1
40369,January,2021,19,building code,1
40370,January,2021,19,Hub,1
40371,January,2021,19,quit claim deed,1
40372,January,2021,19,recycling schedule,1
40373,January,2021,19,Tax leins,1
40374,January,2021,18,charter,1
40375,January,2021,18,crashdocs.org,1
40376,January,2021,18,COVID Vaccine standby list,1
40377,January,2021,18,ebt,1
40378,January,2021,18,Kronos,1
40379,January,2021,18,Metro water services,1
40380,January,2021,18,parcel gis,1
40381,January,2021,18,open data,1
40382,January,2021,18,vaccine sign up,1
40383,January,2021,17,Citizens Information Notice,1
40384,January,2021,17,Birth certificates,1
40385,January,2021,17,330 Pennington Centra,1
40386,January,2021,17,deeds,1
40387,January,2021,17,covid vaccine registration,1
40388,January,2021,17,covid19 vaccine,1
40389,January,2021,17,covid-19 vaccine standby,1
40390,January,2021,17,COVID-19 Vaccination,1
40391,January,2021,17,death certificates,1
40392,January,2021,17,Covid 19 standby list,1
40393,January,2021,17,fmla,1
40394,January,2021,17,oracle,1
40395,January,2021,17,ordinance,1
40396,January,2021,17,NAZA,1
40397,January,2021,17,notary public,1
40398,January,2021,17,metro council,1
40399,January,2021,17,login,1
40400,January,2021,17,Hub Nashville,1
40401,January,2021,17,Tax leans,1
40402,January,2021,17,tax relief,1
40403,January,2021,17,trash collection,1
40404,January,2021,17,tree recycling,1
40405,January,2021,17,vaccinations,1
40406,January,2021,17,volunteer,1
40407,January,2021,17,zoning code,1
40408,January,2021,16,Benefit board,1
40409,January,2021,16,assessor of property,1
40410,January,2021,16,bond,1
40411,January,2021,16,assessor,1
40412,January,2021,16,Bulk pickup,1
40413,January,2021,16,food truck,1
40414,January,2021,16,Housing,1
40415,January,2021,16,covid vaccine appointment,1
40416,January,2021,16,inside metro,1
40417,January,2021,16,mdha,1
40418,January,2021,16,mnn,1
40419,January,2021,16,payment,1
40420,January,2021,16,"Phone for Bishop Hal Rpbonson Nashville, Tenn",1
40421,January,2021,16,phone number,1
40422,January,2021,16,Standby list for Covid vaccine,1
40423,January,2021,16,W-2,1
40424,January,2021,15,collections,1
40425,January,2021,15,covid 19 vaccination,1
40426,January,2021,15,Council,1
40427,January,2021,15,Convenience center,1
40428,January,2021,15,coronavirus vaccine,1
40429,January,2021,15,Death certificate,1
40430,January,2021,15,head start,1
40431,January,2021,15,ged,1
40432,January,2021,15,Pay my bill,1
40433,January,2021,15,notary application,1
40434,January,2021,15,Mattress disposal,1
40435,January,2021,15,standby vaccine,1
40436,January,2021,15,police auction,1
40437,January,2021,15,Vaccine Covid,1
40438,January,2021,15,Tags,1
40439,January,2021,14,Collection day,1
40440,January,2021,14,business tax,1
40441,January,2021,14,assessor of,1
40442,January,2021,14,Five points,1
40443,January,2021,14,Deed,1
40444,January,2021,14,Derrick swanson,1
40445,January,2021,14,Dump,1
40446,January,2021,14,Covid 19 vaccine standby,1
40447,January,2021,14,Covid 19 vaccines,1
40448,January,2021,14,Covid shots,1
40449,January,2021,14,inspections,1
40450,January,2021,14,Inmates,1
40451,January,2021,14,human resource,1
40452,January,2021,14,Lien,1
40453,January,2021,14,Liheap,1
40454,January,2021,14,Tax lien sale,1
40455,January,2021,14,traffic tickets,1
40456,January,2021,14,Plumbing permits,1
40457,January,2021,14,recycling day,1
40458,January,2021,14,Standby list for vaccine,1
40459,January,2021,14,social services,1
40460,January,2021,14,Sheriff,1
40461,January,2021,14,voya,1
40462,January,2021,14,water services,1
40463,January,2021,14,weather,1
40464,January,2021,13,budget book,1
40465,January,2021,13,car accident report,1
40466,January,2021,13,career,1
40467,January,2021,13,clerk,1
40468,January,2021,13,contact,1
40469,January,2021,13,COVID vacine,1
40470,January,2021,13,covid19 vaccine standby,1
40471,January,2021,13,docket,1
40472,January,2021,13,Dispatch,1
40473,January,2021,13,fee calculator,1
40474,January,2021,13,file police report,1
40475,January,2021,13,iprocurement,1
40476,January,2021,13,mask mandate,1
40477,January,2021,13,media release,1
40478,January,2021,13,Pension self service,1
40479,January,2021,13,planning department,1
40480,January,2021,13,Shanna Whitelaw,1
40481,January,2021,13,sign in,1
40482,January,2021,13,real estate,1
40483,January,2021,13,real estate taxes,1
40484,January,2021,13,probate court,1
40485,January,2021,13,traffic calming,1
40486,January,2021,13,water main map,1
40487,January,2021,13,vehicle registration,1
40488,January,2021,12,Cats,1
40489,January,2021,12,accidents,1
40490,January,2021,12,Boards and commissions,1
40491,January,2021,12,5429 Oak Chase Drive,1
40492,January,2021,12,employee benefits,1
40493,January,2021,12,demolition permit,1
40494,January,2021,12,copy of police report,1
40495,January,2021,12,golf,1
40496,January,2021,12,opportunity now,1
40497,January,2021,12,insurance,1
40498,January,2021,12,immigration,1
40499,January,2021,12,Sign up for Covid vaccine,1
40500,January,2021,12,rfp,1
40501,January,2021,12,Vaccine waiting list,1
40502,January,2021,12,Vaccine waitlist,1
40503,January,2021,12,wait list,1
40504,January,2021,12,wanted,1
40505,January,2021,11,Affordable housing,1
40506,January,2021,11,Arrest,1
40507,January,2021,11,centennial park,1
40508,January,2021,11,cade karl,1
40509,January,2021,11,budget,1
40510,January,2021,11,Christmas tree drop off,1
40511,January,2021,11,foreclosure,1
40512,January,2021,11,homeless,1
40513,January,2021,11,Covid-19 vaccine standby list,1
40514,January,2021,11,COVID-19 vaccines,1
40515,January,2021,11,Covid-19 vaccinations,1
40516,January,2021,11,covid19,1
40517,January,2021,11,Covid vacinations,1
40518,January,2021,11,Davidson County,1
40519,January,2021,11,election,1
40520,January,2021,11,eviction notice,1
40521,January,2021,11,how to sign up for covid vaccine if you are 77,1
40522,January,2021,11,Inspection,1
40523,January,2021,11,internship,1
40524,January,2021,11,Inmate,1
40525,January,2021,11,License,1
40526,January,2021,11,lentz,1
40527,January,2021,11,metro clerk,1
40528,January,2021,11,Mattress,1
40529,January,2021,11,Ov-air,1
40530,January,2021,11,Shelby park,1
40531,January,2021,11,Recycling collection day,1
40532,January,2021,11,recycle centers,1
40533,January,2021,11,vaccine stand by list,1
40534,January,2021,11,zoning ordinance,1
40535,January,2021,10,Clemente cortez vazquez,1
40536,January,2021,10,codes administration,1
40537,January,2021,10,brush pickup,1
40538,January,2021,10,Bulk trash,1
40539,January,2021,10,central records division,1
40540,January,2021,10,Appointment,1
40541,January,2021,10,agenda,1
40542,January,2021,10,Address,1
40543,January,2021,10,Bill,1
40544,January,2021,10,Fax number,1
40545,January,2021,10,delayed accident report,1
40546,January,2021,10,demolition,1
40547,January,2021,10,drivers license,1
40548,January,2021,10,DBA,1
40549,January,2021,10,DCSO,1
40550,January,2021,10,criminal court,1
40551,January,2021,10,Criminal record,1
40552,January,2021,10,Covid vaccine signup,1
40553,January,2021,10,covid 19 vaccinations,1
40554,January,2021,10,council agenda,1
40555,January,2021,10,health permit,1
40556,January,2021,10,food permit,1
40557,January,2021,10,gis maps,1
40558,January,2021,10,Owner driver report form,1
40559,January,2021,10,ordinances,1
40560,January,2021,10,Officers,1
40561,January,2021,10,new service,1
40562,January,2021,10,pay taxes,1
40563,January,2021,10,Metro Action Commission,1
40564,January,2021,10,MNPS,1
40565,January,2021,10,Name change,1
40566,January,2021,10,Log in,1
40567,January,2021,10,short term rental permit,1
40568,January,2021,10,short term rentals,1
40569,January,2021,10,shane sloan,1
40570,January,2021,10,staff,1
40571,January,2021,10,Std testing,1
40572,January,2021,10,septic,1
40573,January,2021,10,water service,1
40574,January,2021,10,Waste,1
40575,January,2021,9,Bill pay,1
40576,January,2021,9,Birth control,1
40577,January,2021,9,Beaman park,1
40578,January,2021,9,ADA,1
40579,January,2021,9,accident,1
40580,January,2021,9,Archives,1
40581,January,2021,9,arrest records,1
40582,January,2021,9,503 Haynes St,1
40583,January,2021,9,37013,1
40584,January,2021,9,311,1
40585,January,2021,9,2021ud-001-001,1
40586,January,2021,9,burn permit,1
40587,January,2021,9,bza,1
40588,January,2021,9,bulk pick up,1
40589,January,2021,9,Bulk item pickup,1
40590,January,2021,9,Bulk collection,1
40591,January,2021,9,commercial building permits,1
40592,January,2021,9,clerk and master,1
40593,January,2021,9,Circuit court,1
40594,January,2021,9,Holiday Schedule,1
40595,January,2021,9,Hours,1
40596,January,2021,9,covid shot,1
40597,January,2021,9,Convenience centers,1
40598,January,2021,9,Community center,1
40599,January,2021,9,community oversight board,1
40600,January,2021,9,COVID19 standby,1
40601,January,2021,9,Crash Reports,1
40602,January,2021,9,Deaths 2021,1
40603,January,2021,9,ESS payroll,1
40604,January,2021,9,electrical permit,1
40605,January,2021,9,Live stream,1
40606,January,2021,9,Julie e miller,1
40607,January,2021,9,job openings,1
40608,January,2021,9,judgements,1
40609,January,2021,9,ice skating,1
40610,January,2021,9,metro holiday,1
40611,January,2021,9,Metro Health dept,1
40612,January,2021,9,mark sturtevant,1
40613,January,2021,9,permit application,1
40614,January,2021,9,Pickleball,1
40615,January,2021,9,Noise,1
40616,January,2021,9,Officer barnhart,1
40617,January,2021,9,Online payment,1
40618,January,2021,9,parcel,1
40619,January,2021,9,self service portal,1
40620,January,2021,9,setback,1
40621,January,2021,9,Sarah hale,1
40622,January,2021,9,scooter,1
40623,January,2021,9,stand by,1
40624,January,2021,9,rebecca crowell,1
40625,January,2021,9,quiktrip,1
40626,January,2021,9,Traffic accident,1
40627,January,2021,9,treasurer,1
40628,January,2021,9,Vaccine appointment,1
40629,January,2021,9,Vaccine list,1
40630,January,2021,9,Tax records,1
40631,January,2021,9,tattoo,1
40632,January,2021,9,Stop service,1
40633,January,2021,9,Strp,1
40634,January,2021,9,vaccine wait list,1
40635,January,2021,9,variance,1
40636,January,2021,9,Voter registration,1
40637,January,2021,8,Change of address,1
40638,January,2021,8,chloe michelle,1
40639,January,2021,8,codes department,1
40640,January,2021,8,building permit application,1
40641,January,2021,8,business tax license,1
40642,January,2021,8,brush collection,1
40643,January,2021,8,chancery court,1
40644,January,2021,8,341 great circle road,1
40645,January,2021,8,21-0016774,1
40646,January,2021,8,37211,1
40647,January,2021,8,200 37th Ave N Nashville TN 37209,1
40648,January,2021,8,Antioch,1
40649,January,2021,8,affidavit,1
40650,January,2021,8,bereavement,1
40651,January,2021,8,beer board,1
40652,January,2021,8,board of zoning appeals,1
40653,January,2021,8,Blasting,1
40654,January,2021,8,employee email,1
40655,January,2021,8,employee,1
40656,January,2021,8,Employee salary,1
40657,January,2021,8,eviction,1
40658,January,2021,8,Felisha Parker death 2021,1
40659,January,2021,8,fences,1
40660,January,2021,8,Delinquent taxes,1
40661,January,2021,8,Dewand clay,1
40662,January,2021,8,Domestic violence,1
40663,January,2021,8,e 911,1
40664,January,2021,8,COVID19 Standby list,1
40665,January,2021,8,covid waitlist,1
40666,January,2021,8,COVID Vaccine waiting list,1
40667,January,2021,8,COVID vaccine waitlist,1
40668,January,2021,8,Covid vaccine appointments,1
40669,January,2021,8,COVID testing sites,1
40670,January,2021,8,construction,1
40671,January,2021,8,Composting,1
40672,January,2021,8,Convenient center,1
40673,January,2021,8,Covid sign up,1
40674,January,2021,8,covid 19 standby,1
40675,January,2021,8,Court,1
40676,January,2021,8,Court records,1
40677,February,2021,292,payroll,2
40678,February,2021,253,covid vaccine,2
40679,February,2021,205,property tax,2
40680,February,2021,182,property taxes,2
40681,February,2021,154,police,2
40682,February,2021,136,jobs,2
40683,February,2021,135,isupplier,2
40684,February,2021,133,Vaccine,2
40685,February,2021,132,public works,2
40686,February,2021,131,codes,2
40687,February,2021,131,Ess,2
40688,February,2021,131,police report,2
40689,February,2021,127,human resources,2
40690,February,2021,122,Trustee,2
40691,February,2021,122,Trash,2
40692,February,2021,121,Maps,2
40693,February,2021,117,employee self service,2
40694,February,2021,108,gis,2
40695,February,2021,107,business license,2
40696,February,2021,105,water,2
40697,February,2021,101,Trash pickup,2
40698,February,2021,99,certificate of occupancy,2
40699,February,2021,98,assessor of property/webpro,2
40700,February,2021,92,permits,2
40701,February,2021,91,Zoning,2
40702,February,2021,90,Covid,2
40703,February,2021,81,trash pick up,2
40704,February,2021,80,property maps,2
40705,February,2021,78,property,2
40706,February,2021,77,holidays,2
40707,February,2021,76,Birth certificate,2
40708,February,2021,76,planning,2
40709,February,2021,73,notary,2
40710,February,2021,73,taxes,2
40711,February,2021,69,pay property tax,2
40712,February,2021,69,recycling,2
40713,February,2021,68,Search Nashville.gov,2
40714,February,2021,66,ebid,2
40715,February,2021,66,simple search,2
40716,February,2021,64,criminal court clerk,2
40717,February,2021,63,bids,2
